LOT_ID,WAFER_ID,GFA_ID,GFA_Class,GFA_CentX,GFA_CentY,GFA_AREA,GFA_LEN,GFA_DIST,GFA_NUM,GFA_IsLin,GFA_RadDist
L9210990,142,1,1,-100.64207745945946,-44.34907045945946,0.33941905069990175,12.283541567741526,109.98030644608124,37.0,1.0,67.14100535049792
L9216090,364,0,0,,,,,,,,
L9216090,369,0,0,,,,,,,,
L9230590,10,0,0,,,,,,,,
L9230590,24,0,0,,,,,,,,
L9243790,26,0,0,,,,,,,,
L9226000,13,0,0,,,,,,,,
L9226000,13,1,2,29.061651500000004,42.533103200000006,0.03968280652901132,5.5026018443587255,51.51353662610735,10.0,,
L9225920,17,0,0,,,,,,,,
L9225920,17,1,2,-99.91413766666665,47.11552499999999,37.768402443509956,13.647413811340224,110.46586622889099,6.0,,
L9226000,21,0,0,,,,,,,,
L9225920,27,0,0,,,,,,,,
L9225920,120,0,0,,,,,,,,
L9225920,301,0,0,,,,,,,,
L9225920,301,1,2,-1.8038568333333336,-2.9255219999999995,7.774460964008999,8.45757832890574,3.4369431836513327,6.0,,
L9225920,301,2,1,121.73990983333334,-0.650725,6.888729337215498,13.216950558269104,121.74164895077509,6.0,0.0,
L9214190,202,0,0,,,,,,,,
L9214190,202,1,2,-141.62667331818182,39.84377831818181,5.493030554926959,5.679940180525315,147.1245773684445,22.0,,
L9214190,202,2,2,1.853407553571429,0.05342021428571443,49.0275804913165,12.819791288153876,1.8541772512168195,56.0,,
L9214190,202,3,2,23.336808289473684,-3.979998894736841,296.190582849743,30.247091987853285,23.673762107906594,38.0,,
L9214190,202,4,2,138.2565291818182,48.176414909090916,1.5736811246805122,3.142376308950448,146.4098180276713,11.0,,
L9214190,226,0,0,,,,,,,,
L9214190,226,1,2,-141.71491961061943,39.742646404129786,2.546922417517389,4.188880385619531,147.18218772476519,339.0,,
L9214190,226,2,2,0.4658006249999999,1.96547075,1.7495023322439995,3.291625106322103,2.0199122484296077,8.0,,
L9214190,226,4,2,111.73438050261784,-50.99941742408376,1.6189611932509553,3.0038150840138322,122.82309377270923,191.0,,
H9216390,69,0,0,,,,,,,,
H9216390,70,0,0,,,,,,,,
L9223010,188,0,0,,,,,,,,
L9226030,201,0,0,,,,,,,,
L9226030,201,1,1,61.2177249375,126.3166253125,16.06398422921039,13.13714330135806,140.36915500515747,16.0,1.0,106.00381313232052
L9223010,652,0,0,,,,,,,,
L9222050,667,0,0,,,,,,,,
L9222050,667,1,1,1.7603609368421052,-18.67730548421053,16.362711715762497,11.754743348051672,18.76008024445739,190.0,1.0,8.276588107146623
L9222050,667,2,2,12.416317285714285,-52.09315514285714,0.016147108961999865,2.411981405402008,53.552420558526684,7.0,,
L9222050,674,0,0,,,,,,,,
L9222050,674,1,2,143.38914852884614,-30.239966298076915,0.535150020339053,2.4944997579859547,146.54317956676226,104.0,,
L9226030,683,0,0,,,,,,,,
L9226030,683,1,1,99.19473599999999,-64.59202866666666,7.731969264540943,10.977662000000054,118.37113591321655,6.0,0.0,
L9226030,683,2,1,118.18636400000001,-0.954758142857143,6.503361259157496,8.576553419168153,118.1902204019091,7.0,0.0,
L9230970,6,0,0,,,,,,,,
L9230970,6,1,1,125.84651033333334,-40.9133525,6.844948140885551,12.776196850062469,132.33006678705726,6.0,1.0,86.30022836916457
L9230970,8,0,0,,,,,,,,
L9230440,26,0,0,,,,,,,,
L9230440,52,0,0,,,,,,,,
L9230440,78,0,0,,,,,,,,
L9230440,78,1,2,-21.357593605633806,98.31036678873241,4.171101665313003,2.353194123809816,100.60355372827796,71.0,,
L9230440,78,2,2,-0.4826101666666666,4.442123499999999,0.4062212967134998,7.261092001528765,4.468262946853315,6.0,,
L9230440,104,0,0,,,,,,,,
L9230440,104,1,2,-122.44132757142857,-57.37851400000001,0.07927676227798872,5.185770796817769,135.2189800519959,7.0,,
H9211270,367,0,0,,,,,,,,
H9211270,367,1,1,117.72050033333333,-1.1650591666666668,2.206269230634497,9.732629000016633,117.72626538539379,6.0,0.0,
H9211270,391,0,0,,,,,,,,
H9211270,391,1,2,-116.59006392307691,33.43731792307692,61.37107579533844,17.861092897552624,121.29013659599894,13.0,,
H9211270,391,2,1,-120.21362353333335,-13.435737600000001,0.43981325746199595,6.39454614527389,120.9621193922711,15.0,1.0,30.339705519198514
H9211270,391,3,1,-112.64102623076923,-1.2570730769230767,5.111361830617495,11.822023170638808,112.64804047581816,13.0,0.0,
L9231830,582,0,0,,,,,,,,
L9236280,591,0,0,,,,,,,,
L9236280,591,1,2,54.597832636363634,-27.671395181818184,0.3238028765004999,3.2522408200922026,61.209716874828985,11.0,,
L9231830,592,0,0,,,,,,,,
L9236280,593,0,0,,,,,,,,
L9236280,596,0,0,,,,,,,,
L9236280,596,2,1,99.54944135294117,91.33046164705884,32.50446816806144,10.158776512052652,135.09753698105513,17.0,1.0,11.612216840408616
L9236280,614,0,0,,,,,,,,
L9231420,708,0,0,,,,,,,,
L9231420,708,1,1,-80.20498061305723,-53.04405570859877,31.54909594605109,23.387745311787732,96.15877890841698,628.0,1.0,19.099169688982517
L9231420,712,0,0,,,,,,,,
L9231420,712,1,2,2.0246697857142855,1.9528467857142857,0.09780709214450017,3.4270495328321413,2.812987435033962,14.0,,
L9231420,746,0,0,,,,,,,,
L9231420,854,0,0,,,,,,,,
L9231420,854,2,2,67.09050766666667,3.4237319999999998,0.06551649996400521,7.583558646029184,67.17781002517782,6.0,,
H9211250,40,0,0,,,,,,,,
H9211250,67,0,0,,,,,,,,
L9223630,363,0,0,,,,,,,,
L9223630,368,0,0,,,,,,,,
L9223630,368,1,2,-142.5518526666667,29.364892666666666,3.441500308578012,4.296608791508135,145.54493333683553,6.0,,
L9235400,486,0,0,,,,,,,,
L9235400,486,1,2,-89.51207391666667,-38.557387416666664,0.15247814317353003,8.013419475255366,97.46324179536468,12.0,,
L9235400,494,0,0,,,,,,,,
L9235400,498,0,0,,,,,,,,
L9235400,528,0,0,,,,,,,,
L9222810,11,0,0,,,,,,,,
L9222810,11,1,2,-141.88075216666667,-38.9410765,0.24378504882102597,1.7398865637233434,147.12768357572256,12.0,,
L9222810,11,2,2,-125.3460912,76.9926453,0.11116318239500401,1.10299975641793,147.1037389375618,10.0,,
L9222810,18,0,0,,,,,,,,
L9222810,18,2,2,138.2514681111111,47.60158033333334,0.4006921494950112,2.1828393287470798,146.21688987633527,9.0,,
L9223640,36,0,0,,,,,,,,
L9223640,40,0,0,,,,,,,,
L9223640,40,1,2,-0.5085909615384614,-139.05979138461538,5.14340466012303,4.637597410400469,139.06072143024033,26.0,,
L9223640,90,0,0,,,,,,,,
L9223640,101,0,0,,,,,,,,
L9223640,101,1,2,-34.93633576923076,46.93046423076923,12.132150415954994,5.93464898454374,58.50654689772712,13.0,,
L9234500,144,0,0,,,,,,,,
L9234500,144,1,1,-110.3104345,-58.08678475000001,39.83641968348803,24.449711020087733,124.66942897988915,8.0,1.0,4.9814156183110745
L9234500,144,2,2,-69.11010057142857,82.62120242857142,0.028924454878512196,7.513508792985854,107.71475800342286,7.0,,
L9234500,205,0,0,,,,,,,,
L9223780,342,0,0,,,,,,,,
L9223780,342,2,2,-105.58115521359221,-41.53042099999999,253.5414342174226,25.608056479653523,113.45552522761459,103.0,,
L9223780,342,3,1,-91.15800822222224,9.933661666666668,1.037513656520013,10.635740032957273,91.69765589779566,9.0,1.0,81.77225295943121
L9235880,353,0,0,,,,,,,,
L9235880,354,0,0,,,,,,,,
L9223780,358,0,0,,,,,,,,
L9223780,358,1,1,81.02921333944954,-54.23179703211011,7.39002190175106,21.18528209383349,97.5029293085188,218.0,1.0,2.523718875168464
L9223780,121,0,0,,,,,,,,
L9223780,121,1,1,-0.639929090909091,-3.28565,3.7106127038860013,5.812219265955905,3.3473878119948597,11.0,1.0,2.2217649407040105
L9223780,249,0,0,,,,,,,,
L9261200,461,0,0,,,,,,,,
L9261200,461,1,2,5.3609764516129035,-130.67167238709675,467.4954158187982,32.3775265211478,130.78159669064868,31.0,,
L9261200,461,2,2,0.7006459090909091,17.884345818181817,49.884246453552514,8.558286086335569,17.898064980165962,11.0,,
L9261200,484,0,0,,,,,,,,
L9261200,484,1,2,-50.58000058823529,-112.14249417647059,0.533849430593006,2.9748405839716963,123.02144308869744,17.0,,
L9261200,484,3,2,0.9505665000000001,134.4661612333333,6.127215728855968,4.846437228018636,134.46952105774645,30.0,,
L9261200,484,4,2,10.605988374999999,-134.16556987500002,86.88946633029191,14.476479368207796,134.58412658740312,8.0,,
L9232430,410,0,0,,,,,,,,
L9232430,412,0,0,,,,,,,,
H9226160,363,0,0,,,,,,,,
H9226160,379,0,0,,,,,,,,
L9250780,346,0,0,,,,,,,,
L9250780,346,1,1,46.75604027272727,26.070664818181818,0.9253248565409946,5.756906840823468,53.53323141794148,11.0,1.0,39.695683936730646
L9250780,349,0,0,,,,,,,,
L9262400,369,0,0,,,,,,,,
L9262400,369,1,2,-7.188041833333334,-130.97864216666665,44.341786334715984,12.87747998204325,131.1757319370525,6.0,,
L9262400,369,3,2,126.83007842857141,-20.800482714285714,30.636329375893354,14.466850785934367,128.52442909947072,7.0,,
L9262400,369,4,2,127.28032279999998,16.497416700000002,28.361705000521567,17.781486961572195,128.3450245620984,10.0,,
L9262400,451,0,0,,,,,,,,
L9262400,451,1,2,-24.296187363636363,-132.25834409090908,129.56667869241298,16.07154917054968,134.47146277957353,11.0,,
L9245130,343,0,0,,,,,,,,
L9245130,343,1,1,-127.55951416666664,25.06506366666667,14.536056635087572,9.043097639194771,129.99879642154414,6.0,1.0,129.66785620015662
L9245130,343,2,2,-112.48489828571428,65.89475257142858,7.356605628423024,4.527249160295914,130.3647604178264,7.0,,
L9245130,351,0,0,,,,,,,,
L9245130,351,1,2,-32.596952,23.756018666666666,55.11266598481601,12.378012311423392,40.334968731626894,6.0,,
L9245130,351,2,2,4.79041105882353,-129.82880252941175,315.9304598755564,28.880129070175435,129.91715053961693,17.0,,
L9245130,351,3,1,126.1433323125,-21.387598750000002,56.155424314863644,10.383258323849027,127.94361909525932,16.0,1.0,124.06945769068629
L9245130,351,4,1,127.10288033333335,14.452073833333335,7.861531871063522,8.65164707260675,127.92186922928298,6.0,0.0,
L9245130,351,5,2,142.67906283333332,31.073138,0.7104814923369964,2.457521043368703,146.023473716267,6.0,,
L9252280,688,0,0,,,,,,,,
L9252280,714,0,0,,,,,,,,
L9232780,5,0,0,,,,,,,,
L9232780,5,1,1,-118.1174535,62.696978,3.4646065309259866,6.722867682229216,133.72600297495302,6.0,0.0,
L9244680,6,0,0,,,,,,,,
L9232780,7,0,0,,,,,,,,
L9244680,11,0,0,,,,,,,,
L9244680,11,1,2,24.344146350515476,47.41253422680411,176.07116685475947,18.239366915756804,53.297146859313095,97.0,,
L9244680,11,2,2,49.65315964285715,-22.20567853571429,14.850881508508031,10.958357318480543,54.39235628055233,28.0,,
L9244270,17,0,0,,,,,,,,
L9244270,17,1,2,-103.3813709259259,-91.1971005925926,0.08207570127406655,8.087776548301143,137.85724141668922,27.0,,
L9243790,21,0,0,,,,,,,,
L9243790,21,1,1,119.04190057142857,-0.7840821428571428,6.862866879745999,11.376240790759185,119.04448276364862,7.0,0.0,
L9244270,52,0,0,,,,,,,,
L9255810,222,0,0,,,,,,,,
L9255810,223,0,0,,,,,,,,
L9254630,276,0,0,,,,,,,,
L9254630,289,0,0,,,,,,,,
L9261520,13,0,0,,,,,,,,
L9261520,30,0,0,,,,,,,,
L9263730,35,0,0,,,,,,,,
L9263730,35,1,2,-9.465818299999999,119.1284768,0.014185324010493744,7.848188620759965,119.50395684150695,10.0,,
L9263730,35,2,1,-0.5173693333333332,-5.205868166666666,0.0011732707679998748,7.872618000366841,5.231513585549323,6.0,1.0,0.5170286845746512
L9263730,73,0,0,,,,,,,,
L9263730,73,1,1,-114.565676875,32.397226249999996,4.759777013811965,10.286279380208597,119.05828230963438,8.0,0.0,
L9263730,73,2,2,-24.457351363636363,-65.69124545454545,2.157165845218513,4.900922909785153,70.09637483560547,11.0,,
L9246440,18,0,0,,,,,,,,
L9246440,20,0,0,,,,,,,,
L9252350,27,0,0,,,,,,,,
L9252350,28,0,0,,,,,,,,
L9252350,29,0,0,,,,,,,,
L9252350,47,0,0,,,,,,,,
L9252350,47,2,2,65.19423650000002,-3.6533837999999994,15.412357118972523,8.787552324865104,65.29652123971105,10.0,,
L9262430,410,0,0,,,,,,,,
L9262430,410,1,2,-47.373180272727275,-139.34399709090908,0.4559500049395032,1.102112738390214,147.17665485539342,11.0,,
L9241790,352,0,0,,,,,,,,
L9241790,352,1,2,-140.59240461538462,31.42720646153846,1.7017916155560036,2.591207175671601,144.0621169548476,13.0,,
L9241790,352,2,1,127.66626742857143,17.371963285714287,12.282986876139699,16.362253158366457,128.84277607822537,7.0,1.0,128.332347809173
L9241740,403,0,0,,,,,,,,
L9241740,406,0,0,,,,,,,,
L9241740,406,1,2,129.10729800000001,66.95597516666668,3.95103820502207,5.165796747626835,145.43657382990048,6.0,,
L9241790,438,0,0,,,,,,,,
L9253710,24,0,0,,,,,,,,
L9253710,24,2,2,1.6624586666666668,4.244722444444444,11.0307720201375,5.981286086194173,4.558666191853219,9.0,,
L9253710,26,0,0,,,,,,,,
L9253710,26,1,1,-49.19902302040815,-117.15918836734696,8.406897616591051,13.60565878158939,127.07013529959798,49.0,1.0,11.464261408648731
L9253710,26,2,2,-25.774536900000005,-38.8357146,20.8955001117295,7.26038681713674,46.610508266936066,10.0,,
L9253710,26,3,2,-12.334690714285715,-54.782764857142865,9.996568143321507,5.903512704776457,56.154215517715976,7.0,,
L9240190,428,0,0,,,,,,,,
L9240190,428,3,2,-0.21669499999999997,3.4054934444444442,2.1295764916010005,2.42009370571162,3.412380741239038,9.0,,
L9240190,432,0,0,,,,,,,,
L9255440,40,0,0,,,,,,,,
L9255440,40,1,1,0.47444287500000015,2.863318,14.844993969296501,11.446918176324315,2.9023586978115343,8.0,0.0,
L9255440,86,0,0,,,,,,,,
L9255440,86,2,2,-23.325904432835824,-122.60804697014923,2.960034440456993,2.134715270225039,124.80717527227395,67.0,,
L9254520,559,0,0,,,,,,,,
L9254520,575,0,0,,,,,,,,
L9254520,575,1,2,-82.24429116666668,-84.05311483333334,0.04250065703405591,4.104358904861269,117.59697930938944,6.0,,
L9254520,575,2,2,-6.74892970007758,59.02428382570777,59.50362477009401,10.25953838471912,59.40887251273413,15474.0,,
L9262430,439,0,0,,,,,,,,
L9262430,439,1,2,44.43455085714287,-20.00705319047619,4.327456814234495,4.163346323458693,48.73101155570813,21.0,,
L9263290,460,0,0,,,,,,,,
L9262430,528,0,0,,,,,,,,
L9263290,626,0,0,,,,,,,,
L9263290,626,1,1,94.87277765088757,80.49209164792902,66.14553963662918,23.354324129146534,124.4179277960108,338.0,1.0,43.87217092000687
L9265430,350,0,0,,,,,,,,
L9265430,361,0,0,,,,,,,,
L9266030,366,0,0,,,,,,,,
L9266030,366,1,2,125.50665247058824,-27.01984558823529,19.553589465838076,7.440737552569101,128.38221009931667,17.0,,
L9266030,368,0,0,,,,,,,,
L9266030,368,1,2,143.42334745161287,-30.82907432258064,0.23645902327348997,2.0117337079685793,146.69931294253993,31.0,,
L9264960,383,0,0,,,,,,,,
L9264960,406,0,0,,,,,,,,
L9256640,484,0,0,,,,,,,,
L9256640,488,0,0,,,,,,,,
L9256640,488,1,1,10.852475111111112,-44.21378222222223,6.562372251551493,9.300990758326607,45.52619855019064,9.0,1.0,10.168000019523081
L9256640,496,0,0,,,,,,,,
L9256640,512,0,0,,,,,,,,
L9263290,254,0,0,,,,,,,,
L9262430,259,0,0,,,,,,,,
L9272610,86,0,0,,,,,,,,
L9272610,86,1,2,-129.48341377777777,67.7806281111111,0.07100584764949544,1.1404969941937522,146.15118196813856,9.0,,
L9272610,86,3,2,10.895655499999998,-133.499132,67.14181779832396,12.227286275417283,133.94302353436743,6.0,,
L9272610,86,5,2,79.74490516666665,15.514321250859101,34.045801167262525,9.146048502186844,81.24003978282825,582.0,,
L9272610,134,0,0,,,,,,,,
L9272610,134,1,2,-143.178481625,29.547864374999996,0.002268621518982377,1.9183730010344728,146.19560147132967,16.0,,
L9272610,134,2,2,45.122304440000015,27.416125720000004,42.08466409756845,11.234134970266334,52.798355158763144,50.0,,
L9272610,134,3,2,143.40124312605047,-30.504917588235294,0.5407758867444936,2.3777286949744707,146.60991278614713,119.0,,
L9276920,380,0,0,,,,,,,,
L9276920,380,1,1,-18.209529333333332,-135.8952275,5.820065769320457,7.901915857893257,137.10980933477475,6.0,1.0,46.06677227116382
L9276920,380,2,2,6.00781805,39.33108325,4.800150717222498,6.1834211295511885,39.78728424183204,20.0,,
L9276920,414,0,0,,,,,,,,
L9276920,414,1,2,-53.21765304805485,130.74353770938214,14.670406039199449,7.810533629844902,141.15945327433005,874.0,,
L9276920,414,2,1,-26.127023551724132,141.43796510344825,20.41227007979266,11.355671733674107,143.8308705816543,29.0,1.0,143.2427408117592
L9271720,21,0,0,,,,,,,,
L9271720,21,1,1,-29.33515836645961,-118.15941922981364,8.49213763276554,10.247244882738189,121.74645731647438,161.0,1.0,84.56451937853203
L9271720,66,0,0,,,,,,,,
L9265350,11,0,0,,,,,,,,
L9265350,11,1,1,96.72694747008542,-81.67336425641028,25.32875068694502,13.297075875599795,126.59636959976751,117.0,0.0,
L9265350,50,0,0,,,,,,,,
L9265350,50,1,2,0.017493775510204135,-136.5832492244898,81.70862488509843,14.868009458506723,136.58325034480353,49.0,,
L9266220,8,0,0,,,,,,,,
L9266220,16,0,0,,,,,,,,
L9266220,16,1,2,0.045130285714285776,2.6963374285714283,2.7787093515840002,4.043842885114357,2.6967150890303255,7.0,,
L9274590,315,0,0,,,,,,,,
L9274590,315,1,2,-36.21769775,-16.532729375,0.04466847152749003,4.493682966738643,39.81272121944622,8.0,,
L9274590,315,2,2,-2.1719465,-3.3333158750000003,20.304601987510505,8.106095115831359,3.9784854305865274,8.0,,
L9274590,316,0,0,,,,,,,,
L9274550,353,0,0,,,,,,,,
L9274550,402,0,0,,,,,,,,
L9293240,351,0,0,,,,,,,,
L9293240,351,2,2,-73.75220327586207,-120.18253403448277,0.16336208495749097,1.6939892515577128,141.00790394511114,29.0,,
L9293240,352,0,0,,,,,,,,
L9275880,357,0,0,,,,,,,,
L9275880,368,0,0,,,,,,,,
L9275880,368,2,2,118.65497442857144,30.678095571428575,11.509758544546038,9.446080339938536,122.55671546078023,7.0,,
L9135750,146,0,0,,,,,,,,
L9135750,146,1,2,-128.8954897142857,-68.83351971428571,3.9356407922340355,3.471444790631861,146.12358024953568,7.0,,
L9135750,146,3,2,-25.57031433333334,145.1704823333333,0.17995591314146353,1.7322429691524228,147.40525742319406,12.0,,
L9135750,146,4,1,-1.8703161249999998,-1.308533625,0.13976646896849898,11.055798818504297,2.2826175008508662,8.0,1.0,1.8042520477401747
L9135750,146,6,2,26.440556166666667,-136.76554366666667,0.7955124820105018,2.377321353568546,139.29794307469714,6.0,,
L9135750,146,7,2,107.87244266666664,99.62118714285714,8.935059368545993,5.151771192833507,146.83611549828416,21.0,,
L9135750,146,8,2,112.2228482,-48.706459300000006,0.22911198365799665,1.059496083097054,122.33677630076248,10.0,,
L9135750,146,9,2,137.95733950000002,43.7504705,11.577373262899966,5.6808461498759675,144.72847401561876,8.0,,
L9135750,147,0,0,,,,,,,,
L9135750,147,1,2,28.773697198402136,-140.64352821571242,74.9309635253943,16.360206424230533,143.556705449203,751.0,,
L9135750,147,2,1,103.3464885263158,-84.23064263157893,9.173437068955064,8.952139724515535,133.3240332755077,19.0,0.0,
L9135680,55,0,0,,,,,,,,
L9135680,55,1,2,-138.90469257142857,-41.24605928571428,6.898886790689995,6.619500496724054,144.89910636357885,7.0,,
L9135680,55,2,2,-35.00037863207547,-143.01017600943393,0.9546970861694677,2.5292405663159085,147.2308967120622,106.0,,
L9135680,55,3,2,-24.964674176470588,145.06265682352944,1.0633061751820267,3.572795479007998,147.19514041380037,17.0,,
L9135680,55,4,2,35.842270400000004,-142.85471,0.6637547120424728,2.558850480385267,147.28250580639514,10.0,,
L9135680,55,5,2,56.51759390322581,136.0820337419355,1.550589909488648,6.725754512404167,147.35181820375078,31.0,,
L9135680,101,0,0,,,,,,,,
L9135680,101,1,2,35.77589207594937,-143.01916105063293,0.42935990406197233,1.7690385139676887,147.4258962375907,79.0,,
L9165670,433,0,0,,,,,,,,
L9165670,433,1,2,-82.64059884516125,-30.180854154838702,3.2646321618774725,3.3185721134020842,87.979273326179,310.0,,
L9165670,434,0,0,,,,,,,,
L9175450,518,0,0,,,,,,,,
L9175450,519,0,0,,,,,,,,
L9175450,519,1,2,-111.16991100000001,57.26432307692307,28.559918329932046,13.15752714300424,125.05179650531274,13.0,,
L9175450,519,2,1,-0.48195649999999995,-4.995311666666667,0.3166779117435001,4.168278751412986,5.0185078175717095,6.0,0.0,
L9201270,366,0,0,,,,,,,,
L9201270,366,1,2,-3.036785333333334,67.103927,0.028205265395980783,8.158703994417808,67.1726066487082,6.0,,
L9201270,366,2,2,13.35605825,122.022252125,0.26133726111647493,6.120898906274881,122.7510256805802,8.0,,
L9201270,370,0,0,,,,,,,,
L9205210,131,0,0,,,,,,,,
L9205210,7,0,0,,,,,,,,
L9205210,7,1,2,31.872071735294128,46.17863631932774,0.0050328982544949,1.7007864128470056,56.10967304317919,238.0,,
L9216950,116,0,0,,,,,,,,
L9216950,118,0,0,,,,,,,,
L9211360,347,0,0,,,,,,,,
L9211360,347,1,2,-0.779037875,-2.8412548749999997,5.7114863686595,6.219185913843467,2.9461210557945137,8.0,,
L9211360,347,2,2,102.63727592307694,-95.23555746153846,0.14224498968499516,1.2360242279037448,140.01507709500368,52.0,,
L9211360,373,0,0,,,,,,,,
L9211360,373,1,2,-107.58462499999999,-1.297728,0.683872427621983,1.767253598129025,107.59245156772202,7.0,,
L9214370,365,0,0,,,,,,,,
L9215960,16,0,0,,,,,,,,
L9215960,17,0,0,,,,,,,,
L9215960,17,1,2,-101.51730285802473,104.29794693827162,0.7216958662145081,1.6721950427638348,145.5466403429033,162.0,,
H9215280,20,0,0,,,,,,,,
H9215280,20,1,2,49.96057252459018,64.42638316393442,0.36462197162049903,1.570893205573513,81.5280176048144,122.0,,
H9215280,43,0,0,,,,,,,,
H9216410,359,0,0,,,,,,,,
H9216410,370,0,0,,,,,,,,
H9215250,447,0,0,,,,,,,,
H9215250,447,1,1,-115.736203,62.68663728571429,5.356692995789028,9.042983010634918,131.6225025557861,7.0,0.0,
H9215250,463,0,0,,,,,,,,
L9216800,353,0,0,,,,,,,,
L9216800,353,1,2,-70.37236166666666,-62.88675733333333,5.0509588563140255,5.937442171953168,94.37697565850311,6.0,,
L9216800,353,2,2,-54.81032334532086,-1.2324501756046213,89.52834840076395,16.41779412778275,54.824177865737056,4755.0,,
L9216800,355,0,0,,,,,,,,
L9216800,355,1,2,-128.67254553333333,-67.13017253333332,1.9167526702529913,1.7243577326578936,145.131264854899,15.0,,
L9230570,5,0,0,,,,,,,,
L9230570,5,2,2,10.189392333333334,62.298676500000006,0.019472217892999955,1.023134949930352,63.12645095183353,18.0,,
L9230570,15,0,0,,,,,,,,
L9230450,21,0,0,,,,,,,,
L9230450,21,1,2,-46.99672406818183,-10.015936431818181,99.93925556699048,17.368710058069198,48.0521701460719,44.0,,
L9230450,21,2,2,-1.1773105555555554,-4.076406888888889,8.160252426444,10.433544547867564,4.243012287043642,9.0,,
L9230450,22,0,0,,,,,,,,
L9230450,22,1,2,-48.134097974999996,16.033177250000005,110.96950328418046,20.12716850908038,50.734151817063186,40.0,,
L9230450,22,3,2,-0.5043465,3.5072009999999993,0.07242081253749996,1.3782852269780732,3.5432787424168657,8.0,,
L9230160,36,0,0,,,,,,,,
L9230160,64,0,0,,,,,,,,
L9230160,196,0,0,,,,,,,,
L9230160,228,0,0,,,,,,,,
L9230160,228,1,2,-117.64740966666666,-59.82696911111111,0.017521716486503996,4.160907263131567,131.985526609164,9.0,,
L9214370,354,0,0,,,,,,,,
L9255830,340,0,0,,,,,,,,
L9255830,340,1,2,81.37290689844691,-61.99382644086033,0.7527074299585028,1.0583758687800717,102.29752926577858,837.0,,
L9255830,382,0,0,,,,,,,,
L9231880,352,0,0,,,,,,,,
L9231880,356,0,0,,,,,,,,
L9231800,387,0,0,,,,,,,,
L9231800,390,0,0,,,,,,,,
L9220890,351,0,0,,,,,,,,
L9220890,351,1,2,0.04152900000000003,-4.085942999999999,18.5789203955665,6.560700808681035,4.0861540422615,15.0,,
L9226400,54,0,0,,,,,,,,
L9226400,54,1,1,124.69622142857143,31.08611971428572,3.2936773361005125,6.680535678325958,128.51262380581224,7.0,1.0,16.714142246278243
L9226400,58,0,0,,,,,,,,
L9225900,72,0,0,,,,,,,,
L9225900,72,1,2,81.96060254285712,-61.771425542857145,0.7080916803625021,1.1032907223501895,102.63161980006426,35.0,,
L9225900,72,2,2,111.68535083333335,20.1516535,36.622592885227505,10.41140797858052,113.48879561238113,6.0,,
L9226970,100,0,0,,,,,,,,
L9225900,102,0,0,,,,,,,,
L9225900,140,0,0,,,,,,,,
L9225900,184,0,0,,,,,,,,
L9225900,184,1,2,8.749063685185186,69.3081028888889,4.514699849073519,2.517391154267663,69.8581365441724,54.0,,
L9254680,8,0,0,,,,,,,,
L9254680,8,1,2,-43.258187923076925,29.227128999999998,10.48450536711401,6.264329528852389,52.206282112125926,13.0,,
L9254680,8,2,2,9.625706769230769,17.113220846153844,0.17488036540249507,7.671677250392707,19.63457558839634,13.0,,
L9254680,10,0,0,,,,,,,,
L9234890,700,0,0,,,,,,,,
L9234890,700,1,2,-6.231630272727273,55.279514818181816,0.47450856799550745,1.8510320331136916,55.62965013722047,11.0,,
L9234890,700,2,2,7.368070296296299,51.90660388888888,13.352157127899495,5.056052383727938,52.42693951747687,27.0,,
L9234890,700,3,2,34.98859573913044,35.49235752173913,46.315703057588,17.96477628932821,49.83883299443566,23.0,,
L9234890,700,4,2,42.73197151851852,-138.58335177777778,15.574344524144946,11.935283936681353,145.02195275137754,27.0,,
L9230530,748,0,0,,,,,,,,
L9230530,748,1,2,-2.3342129375000007,8.333504999999999,47.15841542750599,14.38086763240139,8.654239170638709,16.0,,
L9230530,748,2,2,53.42392900000001,-36.803073000000005,3.0179527430104875,7.311776377790084,64.87358763040912,6.0,,
L9230530,752,0,0,,,,,,,,
L9230530,752,1,2,-29.04328175000001,-39.837064265624996,208.50442747446007,29.11559092243113,49.30014101514741,64.0,,
L9230530,752,2,2,-8.053230785714286,-58.08884592857142,6.148512070295519,4.7893870513118895,58.64442469153641,14.0,,
L9236250,10,0,0,,,,,,,,
L9236250,10,1,2,-103.59859734449763,89.55469686124404,0.2730912473500169,3.0437190972120245,136.94054586446143,209.0,,
L9236250,10,2,2,-45.16723748672568,123.48493934513273,0.23246741760050316,1.7493158498958934,131.48615739785458,113.0,,
L9236250,23,0,0,,,,,,,,
L9236260,32,0,0,,,,,,,,
L9236260,32,1,1,63.763638,-34.51078255555555,10.764813221271009,10.435829615232757,72.5037629616,9.0,1.0,46.49116522418164
L9236260,32,2,2,81.23819069161179,-62.30641459621717,1.0485985784845102,1.2590678891310783,102.38033466775923,1216.0,,
L9236250,36,0,0,,,,,,,,
L9236250,36,2,2,-0.3174006666666667,3.5212345,0.9528360455380003,5.799408243540025,3.5355106543738053,6.0,,
L9236250,66,0,0,,,,,,,,
L9236260,92,0,0,,,,,,,,
L9236260,92,1,2,-19.997457999999998,-123.98854842857143,2.4629323363094917,6.38266035472804,125.5908375156642,7.0,,
L9236260,92,3,2,81.36136328301886,-62.16138508768028,3.7332639653664814,4.977903020927285,102.38998599125917,901.0,,
L9236260,194,0,0,,,,,,,,
L9236260,216,0,0,,,,,,,,
